"BioID","GovtrackID","opensecrets_id","first_name","last_name","state","district","party","name","Vote_change","Vote_change_dummy","birthday","gender","nominate_dim1","nominate_dim2","Geographical","Instance","Vote","seniority","Contribution_minus","Contribution_plus","Dmajority","anti_env_dummy","pro_env_dummy"
"G000576",412661,"N00036409","Glenn","Grothman","WI",6,"R","grothman glenn",0,0,1955,"M",0.599,0.225,"MW","52",0,2,18.55,0.75,0,1,1
"G000576",412661,"N00036409","Glenn","Grothman","WI",6,"R","grothman glenn",0,0,1955,"M",0.599,0.225,"MW","6",0,3,13.011,0,1,1,0
"G000576",412661,"N00036409","Glenn","Grothman","WI",6,"R","grothman glenn",0,0,1955,"M",0.599,0.225,"MW","7",0,4,8.5,0,1,1,0
"O000171",412682,"N00037515","Tom","O'Halleran,O’Halleran","AZ",1,"D","o halleran tom",0,0,1946,"M",0.198,0.18,"WE","3",NA,0,NA,NA,0,0,0
"O000171",412682,"N00037515","Tom","O'Halleran,O’Halleran","AZ",1,"D","o halleran tom",0,0,1946,"M",0.198,0.18,"WE","4",NA,0,NA,NA,0,0,0
"O000171",412682,"N00037515","Tom","O'Halleran,O’Halleran","AZ",1,"D","o halleran tom",0,0,1946,"M",0.198,0.18,"WE","51",1,1,16.06,0.4,0,1,1
"O000171",412682,"N00037515","Tom","O'Halleran,O’Halleran","AZ",1,"D","o halleran tom",0,0,1946,"M",0.198,0.18,"WE","52",1,1,11.06,0.4,0,1,1
"O000171",412682,"N00037515","Tom","O'Halleran,O’Halleran","AZ",1,"D","o halleran tom",0,0,1946,"M",0.198,0.18,"WE","6",1,2,11.75,0,1,1,0
"O000171",412682,"N00037515","Tom","O'Halleran,O’Halleran","AZ",1,"D","o halleran tom",0,0,1946,"M",0.198,0.18,"WE","7",1,3,19.3,0,1,1,0
"B001302",412683,"N00039293","Andy","Biggs","AZ",5,"R","biggs andy",0,0,1958,"M",0.827,0.562,"WE","3",NA,0,NA,NA,0,0,0
"B001302",412683,"N00039293","Andy","Biggs","AZ",5,"R","biggs andy",0,0,1958,"M",0.827,0.562,"WE","4",NA,0,NA,NA,0,0,0
"B001302",412683,"N00039293","Andy","Biggs","AZ",5,"R","biggs andy",0,0,1958,"M",0.827,0.562,"WE","51",0,1,17.9,0,0,1,0
"B001302",412683,"N00039293","Andy","Biggs","AZ",5,"R","biggs andy",0,0,1958,"M",0.827,0.562,"WE","52",0,1,16.9,0,0,1,0
"B001302",412683,"N00039293","Andy","Biggs","AZ",5,"R","biggs andy",0,0,1958,"M",0.827,0.562,"WE","6",0,2,27.25,0,1,1,0
"B001302",412683,"N00039293","Andy","Biggs","AZ",5,"R","biggs andy",0,0,1958,"M",0.827,0.562,"WE","7",0,3,5,0,1,1,0
"K000389",412684,"N00026427","Ro","Khanna","CA",17,"D","khanna ro",0,0,1976,"M",0.504,0.255,"WE","3",NA,0,NA,NA,0,0,0
"K000389",412684,"N00026427","Ro","Khanna","CA",17,"D","khanna ro",0,0,1976,"M",0.504,0.255,"WE","4",NA,0,NA,NA,0,0,0
"K000389",412684,"N00026427","Ro","Khanna","CA",17,"D","khanna ro",0,0,1976,"M",0.504,0.255,"WE","51",1,1,0,0.027,0,0,1
"K000389",412684,"N00026427","Ro","Khanna","CA",17,"D","khanna ro",0,0,1976,"M",0.504,0.255,"WE","52",1,1,0,0.052,0,0,1
"K000389",412684,"N00026427","Ro","Khanna","CA",17,"D","khanna ro",0,0,1976,"M",0.504,0.255,"WE","6",1,2,2.257,0,1,1,0
"K000389",412684,"N00026427","Ro","Khanna","CA",17,"D","khanna ro",0,0,1976,"M",0.504,0.255,"WE","7",1,3,4.331,1,1,1,1
"P000613",412685,"N00038601","Jimmy","Panetta","CA",NA,"D","panetta jimmy",0,0,1969,"M",0.288,0.126,"WE","3",NA,0,NA,NA,0,0,0
"P000613",412685,"N00038601","Jimmy","Panetta","CA",NA,"D","panetta jimmy",0,0,1969,"M",0.288,0.126,"WE","4",NA,0,NA,NA,0,0,0
"P000613",412685,"N00038601","Jimmy","Panetta","CA",NA,"D","panetta jimmy",0,0,1969,"M",0.288,0.126,"WE","51",1,1,15,0,0,1,0
"P000613",412685,"N00038601","Jimmy","Panetta","CA",NA,"D","panetta jimmy",0,0,1969,"M",0.288,0.126,"WE","52",1,1,18.5,0,0,1,0
"P000613",412685,"N00038601","Jimmy","Panetta","CA",NA,"D","panetta jimmy",0,0,1969,"M",0.288,0.126,"WE","6",1,2,4.5,0,1,1,0
"P000613",412685,"N00038601","Jimmy","Panetta","CA",NA,"D","panetta jimmy",0,0,1969,"M",0.288,0.126,"WE","7",1,3,7.75,3.4,1,1,1
"C001112",412686,"N00037015","Salud","Carbajal","CA",24,"D","carbajal salud",0,0,1964,"M",0.31,0.101,"WE","3",NA,0,NA,NA,0,0,0
"C001112",412686,"N00037015","Salud","Carbajal","CA",24,"D","carbajal salud",0,0,1964,"M",0.31,0.101,"WE","4",NA,0,NA,NA,0,0,0
"C001112",412686,"N00037015","Salud","Carbajal","CA",24,"D","carbajal salud",0,0,1964,"M",0.31,0.101,"WE","51",1,1,7.975,0.118,0,1,1
"C001112",412686,"N00037015","Salud","Carbajal","CA",24,"D","carbajal salud",0,0,1964,"M",0.31,0.101,"WE","52",1,1,8.975,0.118,0,1,1
"C001112",412686,"N00037015","Salud","Carbajal","CA",24,"D","carbajal salud",0,0,1964,"M",0.31,0.101,"WE","6",1,2,4.25,0,1,1,0
"C001112",412686,"N00037015","Salud","Carbajal","CA",24,"D","carbajal salud",0,0,1964,"M",0.31,0.101,"WE","7",1,3,11,0,1,1,0
"G000585",412739,"N00040597","Jimmy","Gomez","CA",34,"D","gomez jimmy",0,0,1974,"M",0.542,0.302,"WE","3",NA,0,NA,NA,0,0,0
"G000585",412739,"N00040597","Jimmy","Gomez","CA",34,"D","gomez jimmy",0,0,1974,"M",0.542,0.302,"WE","4",NA,0,NA,NA,0,0,0
"G000585",412739,"N00040597","Jimmy","Gomez","CA",34,"D","gomez jimmy",0,0,1974,"M",0.542,0.302,"WE","51",1,1,2.5,0,0,1,0
"G000585",412739,"N00040597","Jimmy","Gomez","CA",34,"D","gomez jimmy",0,0,1974,"M",0.542,0.302,"WE","52",1,1,2.5,0,0,1,0
"G000585",412739,"N00040597","Jimmy","Gomez","CA",34,"D","gomez jimmy",0,0,1974,"M",0.542,0.302,"WE","6",1,2,8.5,0,1,1,0
"G000585",412739,"N00040597","Jimmy","Gomez","CA",34,"D","gomez jimmy",0,0,1974,"M",0.542,0.302,"WE","7",1,3,14.5,0,1,1,0
"B001300",412687,"N00037019","Nanette","Barragán","CA",44,"D","barrag n nanette",0,0,1976,"F",0.506,0.105,"WE","3",NA,0,NA,NA,0,0,0
"B001300",412687,"N00037019","Nanette","Barragán","CA",44,"D","barrag n nanette",0,0,1976,"F",0.506,0.105,"WE","4",NA,0,NA,NA,0,0,0
"B001300",412687,"N00037019","Nanette","Barragán","CA",44,"D","barrag n nanette",0,0,1976,"F",0.506,0.105,"WE","51",1,1,4.5,0.115,0,1,1
"B001300",412687,"N00037019","Nanette","Barragán","CA",44,"D","barrag n nanette",0,0,1976,"F",0.506,0.105,"WE","52",1,1,4.5,0.096,0,1,1
"B001300",412687,"N00037019","Nanette","Barragán","CA",44,"D","barrag n nanette",0,0,1976,"F",0.506,0.105,"WE","6",1,2,3,0,1,1,0
"B001300",412687,"N00037019","Nanette","Barragán","CA",44,"D","barrag n nanette",0,0,1976,"F",0.506,0.105,"WE","7",1,3,3.5,0,1,1,0
"C001110",412688,"N00037260","J.","Correa","CA",46,"D","correa j",0,0,1958,"M",0.29,0.234,"WE","3",NA,0,NA,NA,0,0,0
"C001110",412688,"N00037260","J.","Correa","CA",46,"D","correa j",0,0,1958,"M",0.29,0.234,"WE","4",NA,0,NA,NA,0,0,0
"C001110",412688,"N00037260","J.","Correa","CA",46,"D","correa j",0,0,1958,"M",0.29,0.234,"WE","51",1,1,14,0,0,1,0
"C001110",412688,"N00037260","J.","Correa","CA",46,"D","correa j",0,0,1958,"M",0.29,0.234,"WE","52",1,1,15.5,0,0,1,0
"C001110",412688,"N00037260","J.","Correa","CA",46,"D","correa j",0,0,1958,"M",0.29,0.234,"WE","6",1,2,19,0,1,1,0
"C001110",412688,"N00037260","J.","Correa","CA",46,"D","correa j",0,0,1958,"M",0.29,0.234,"WE","7",1,3,16.5,0,1,1,0
"B001303",412689,"N00038414","Lisa","Blunt Rochester","DE",0,"D","blunt rochester lisa",0,0,1962,"F",0.347,0.153,"SO","3",NA,0,NA,NA,0,0,0
"B001303",412689,"N00038414","Lisa","Blunt Rochester","DE",0,"D","blunt rochester lisa",0,0,1962,"F",0.347,0.153,"SO","4",NA,0,NA,NA,0,0,0
"B001303",412689,"N00038414","Lisa","Blunt Rochester","DE",0,"D","blunt rochester lisa",0,0,1962,"F",0.347,0.153,"SO","51",1,1,5.5,0,0,1,0
"B001303",412689,"N00038414","Lisa","Blunt Rochester","DE",0,"D","blunt rochester lisa",0,0,1962,"F",0.347,0.153,"SO","52",1,1,7.5,0,0,1,0
"B001303",412689,"N00038414","Lisa","Blunt Rochester","DE",0,"D","blunt rochester lisa",0,0,1962,"F",0.347,0.153,"SO","6",1,2,12.5,0,1,1,0
"B001303",412689,"N00038414","Lisa","Blunt Rochester","DE",0,"D","blunt rochester lisa",0,0,1962,"F",0.347,0.153,"SO","7",1,3,19.5,2.5,1,1,1
"G000578",412690,"N00039503","Matt","Gaetz","FL",1,"R","gaetz matt",1,1,1982,"M",0.598,0.646,"SO","3",NA,0,NA,NA,0,0,0
"G000578",412690,"N00039503","Matt","Gaetz","FL",1,"R","gaetz matt",1,1,1982,"M",0.598,0.646,"SO","4",NA,0,NA,NA,0,0,0
"G000578",412690,"N00039503","Matt","Gaetz","FL",1,"R","gaetz matt",1,1,1982,"M",0.598,0.646,"SO","51",0,1,5.4,0,0,1,0
"G000578",412690,"N00039503","Matt","Gaetz","FL",1,"R","gaetz matt",1,1,1982,"M",0.598,0.646,"SO","52",NA,1,8.1,0,0,1,0
"G000578",412690,"N00039503","Matt","Gaetz","FL",1,"R","gaetz matt",1,1,1982,"M",0.598,0.646,"SO","6",0,2,1.5,0,1,1,0
"G000578",412690,"N00039503","Matt","Gaetz","FL",1,"R","gaetz matt",1,1,1982,"M",0.598,0.646,"SO","7",1,3,5.391,0,1,1,0
"D000628",412691,"N00037442","Neal","Dunn","FL",2,"R","dunn neal",0,0,1953,"M",0.503,0.371,"SO","3",NA,0,NA,NA,0,0,0
"D000628",412691,"N00037442","Neal","Dunn","FL",2,"R","dunn neal",0,0,1953,"M",0.503,0.371,"SO","4",NA,0,NA,NA,0,0,0
"D000628",412691,"N00037442","Neal","Dunn","FL",2,"R","dunn neal",0,0,1953,"M",0.503,0.371,"SO","51",0,1,6.5,0,0,1,0
"D000628",412691,"N00037442","Neal","Dunn","FL",2,"R","dunn neal",0,0,1953,"M",0.503,0.371,"SO","52",0,1,6.5,0,0,1,0
"D000628",412691,"N00037442","Neal","Dunn","FL",2,"R","dunn neal",0,0,1953,"M",0.503,0.371,"SO","6",0,2,2.5,0,1,1,0
"D000628",412691,"N00037442","Neal","Dunn","FL",2,"R","dunn neal",0,0,1953,"M",0.503,0.371,"SO","7",0,3,2.5,0,1,1,0
"R000609",412692,"N00039777","John","Rutherford","FL",NA,"R","rutherford john",0,0,1952,"M",0.426,0.068,"SO","3",NA,0,NA,NA,0,0,0
"R000609",412692,"N00039777","John","Rutherford","FL",NA,"R","rutherford john",0,0,1952,"M",0.426,0.068,"SO","4",NA,0,NA,NA,0,0,0
"R000609",412692,"N00039777","John","Rutherford","FL",NA,"R","rutherford john",0,0,1952,"M",0.426,0.068,"SO","51",0,1,3.7,0,0,1,0
"R000609",412692,"N00039777","John","Rutherford","FL",NA,"R","rutherford john",0,0,1952,"M",0.426,0.068,"SO","52",0,1,5.7,0,0,1,0
"R000609",412692,"N00039777","John","Rutherford","FL",NA,"R","rutherford john",0,0,1952,"M",0.426,0.068,"SO","6",0,2,3.5,0,1,1,0
"R000609",412692,"N00039777","John","Rutherford","FL",NA,"R","rutherford john",0,0,1952,"M",0.426,0.068,"SO","7",0,3,1,0,1,1,0
"L000586",412693,"N00030642","Al","Lawson","FL",5,"D","lawson al",0,0,1948,"M",0.26,0.076,"SO","3",NA,0,NA,NA,0,0,0
"L000586",412693,"N00030642","Al","Lawson","FL",5,"D","lawson al",0,0,1948,"M",0.26,0.076,"SO","4",NA,0,NA,NA,0,0,0
"L000586",412693,"N00030642","Al","Lawson","FL",5,"D","lawson al",0,0,1948,"M",0.26,0.076,"SO","51",NA,1,3,0,0,1,0
"L000586",412693,"N00030642","Al","Lawson","FL",5,"D","lawson al",0,0,1948,"M",0.26,0.076,"SO","52",1,1,4,0,0,1,0
"L000586",412693,"N00030642","Al","Lawson","FL",5,"D","lawson al",0,0,1948,"M",0.26,0.076,"SO","6",1,2,1.5,0,1,1,0
"L000586",412693,"N00030642","Al","Lawson","FL",5,"D","lawson al",0,0,1948,"M",0.26,0.076,"SO","7",1,3,2.5,0,1,1,0
"M001202",412694,"N00040133","Stephanie","Murphy","FL",7,"D","murphy stephanie",0,0,1978,"F",0.161,0.123,"SO","3",NA,0,NA,NA,0,0,0
"M001202",412694,"N00040133","Stephanie","Murphy","FL",7,"D","murphy stephanie",0,0,1978,"F",0.161,0.123,"SO","4",NA,0,NA,NA,0,0,0
"M001202",412694,"N00040133","Stephanie","Murphy","FL",7,"D","murphy stephanie",0,0,1978,"F",0.161,0.123,"SO","51",1,1,7.4,1.2,0,1,1
"M001202",412694,"N00040133","Stephanie","Murphy","FL",7,"D","murphy stephanie",0,0,1978,"F",0.161,0.123,"SO","52",1,1,6.5,1.2,0,1,1
"M001202",412694,"N00040133","Stephanie","Murphy","FL",7,"D","murphy stephanie",0,0,1978,"F",0.161,0.123,"SO","6",1,2,7.55,1,1,1,1
"M001202",412694,"N00040133","Stephanie","Murphy","FL",7,"D","murphy stephanie",0,0,1978,"F",0.161,0.123,"SO","7",1,3,35.65,0,1,1,0
"S001200",412695,"N00037422","Darren","Soto","FL",9,"D","soto darren",0,0,1978,"M",0.361,0.167,"SO","3",NA,0,NA,NA,0,0,0
"S001200",412695,"N00037422","Darren","Soto","FL",9,"D","soto darren",0,0,1978,"M",0.361,0.167,"SO","4",NA,0,NA,NA,0,0,0
"S001200",412695,"N00037422","Darren","Soto","FL",9,"D","soto darren",0,0,1978,"M",0.361,0.167,"SO","51",1,1,6,0,0,1,0
"S001200",412695,"N00037422","Darren","Soto","FL",9,"D","soto darren",0,0,1978,"M",0.361,0.167,"SO","52",1,1,13.6,0,0,1,0
"S001200",412695,"N00037422","Darren","Soto","FL",9,"D","soto darren",0,0,1978,"M",0.361,0.167,"SO","6",1,2,2.5,0,1,1,0
"S001200",412695,"N00037422","Darren","Soto","FL",9,"D","soto darren",0,0,1978,"M",0.361,0.167,"SO","7",1,3,6,0,1,1,0
"D000627",412696,"N00033449","Val","Demings","FL",10,"D","demings val",0,0,1957,"F",0.322,0.006,"SO","3",NA,0,NA,NA,0,0,0
"D000627",412696,"N00033449","Val","Demings","FL",10,"D","demings val",0,0,1957,"F",0.322,0.006,"SO","4",NA,0,NA,NA,0,0,0
"D000627",412696,"N00033449","Val","Demings","FL",10,"D","demings val",0,0,1957,"F",0.322,0.006,"SO","51",1,1,4,0,0,1,0
"D000627",412696,"N00033449","Val","Demings","FL",10,"D","demings val",0,0,1957,"F",0.322,0.006,"SO","52",1,1,4,0,0,1,0
"D000627",412696,"N00033449","Val","Demings","FL",10,"D","demings val",0,0,1957,"F",0.322,0.006,"SO","6",1,2,3.5,0,1,1,0
"D000627",412696,"N00033449","Val","Demings","FL",10,"D","demings val",0,0,1957,"F",0.322,0.006,"SO","7",1,3,7.132,0.5,1,1,1
"C001111",412697,"N00002942","Charlie","Crist","FL",13,"D","crist charlie",0,0,1956,"M",0.227,0.079,"SO","3",NA,0,NA,NA,0,0,0
"C001111",412697,"N00002942","Charlie","Crist","FL",13,"D","crist charlie",0,0,1956,"M",0.227,0.079,"SO","4",NA,0,NA,NA,0,0,0
"C001111",412697,"N00002942","Charlie","Crist","FL",13,"D","crist charlie",0,0,1956,"M",0.227,0.079,"SO","51",1,1,1.5,0.25,0,1,1
"C001111",412697,"N00002942","Charlie","Crist","FL",13,"D","crist charlie",0,0,1956,"M",0.227,0.079,"SO","52",1,1,2,0,0,1,0
"C001111",412697,"N00002942","Charlie","Crist","FL",13,"D","crist charlie",0,0,1956,"M",0.227,0.079,"SO","6",1,2,11.2,0,1,1,0
"C001111",412697,"N00002942","Charlie","Crist","FL",13,"D","crist charlie",0,0,1956,"M",0.227,0.079,"SO","7",1,3,4.9,0,1,1,0
"M001199",412698,"N00037269","Brian","Mast","FL",NA,"R","mast brian",0,0,1980,"M",0.462,0.359,"SO","3",NA,0,NA,NA,0,0,0
"M001199",412698,"N00037269","Brian","Mast","FL",NA,"R","mast brian",0,0,1980,"M",0.462,0.359,"SO","4",NA,0,NA,NA,0,0,0
"M001199",412698,"N00037269","Brian","Mast","FL",NA,"R","mast brian",0,0,1980,"M",0.462,0.359,"SO","51",1,1,47.987,6.387,0,1,1
"M001199",412698,"N00037269","Brian","Mast","FL",NA,"R","mast brian",0,0,1980,"M",0.462,0.359,"SO","52",1,1,67.084,6.367,0,1,1
"M001199",412698,"N00037269","Brian","Mast","FL",NA,"R","mast brian",0,0,1980,"M",0.462,0.359,"SO","6",1,2,24.407,0,1,1,0
"M001199",412698,"N00037269","Brian","Mast","FL",NA,"R","mast brian",0,0,1980,"M",0.462,0.359,"SO","7",1,3,2.906,0,1,1,0
"F000465",412700,"N00039090","A. Drew,A.","Ferguson","GA",3,"R","ferguson a drew,ferguson a",0,0,1966,"M",0.597,0.22,"SO","3",NA,0,NA,NA,0,0,0
"F000465",412700,"N00039090","A. Drew,A.","Ferguson","GA",3,"R","ferguson a drew,ferguson a",0,0,1966,"M",0.597,0.22,"SO","4",NA,0,NA,NA,0,0,0
"F000465",412700,"N00039090","A. Drew,A.","Ferguson","GA",3,"R","ferguson a drew,ferguson a",0,0,1966,"M",0.597,0.22,"SO","51",0,1,14.35,0,0,1,0
"F000465",412700,"N00039090","A. Drew,A.","Ferguson","GA",3,"R","ferguson a drew,ferguson a",0,0,1966,"M",0.597,0.22,"SO","52",0,1,14.25,0,0,1,0
"F000465",412700,"N00039090","A. Drew,A.","Ferguson","GA",3,"R","ferguson a drew,ferguson a",0,0,1966,"M",0.597,0.22,"SO","6",0,2,18.2,0,1,1,0
"F000465",412700,"N00039090","A. Drew,A.","Ferguson","GA",3,"R","ferguson a drew,ferguson a",0,0,1966,"M",0.597,0.22,"SO","7",0,3,24.8,0,1,1,0
"K000391",412701,"N00033240","Raja","Krishnamoorthi","IL",8,"D","krishnamoorthi raja",0,0,1973,"M",0.328,0.03,"MW","3",NA,0,NA,NA,0,0,0
"K000391",412701,"N00033240","Raja","Krishnamoorthi","IL",8,"D","krishnamoorthi raja",0,0,1973,"M",0.328,0.03,"MW","4",NA,0,NA,NA,0,0,0
"K000391",412701,"N00033240","Raja","Krishnamoorthi","IL",8,"D","krishnamoorthi raja",0,0,1973,"M",0.328,0.03,"MW","51",1,1,22.2,9.95,0,1,1
"K000391",412701,"N00033240","Raja","Krishnamoorthi","IL",8,"D","krishnamoorthi raja",0,0,1973,"M",0.328,0.03,"MW","52",1,1,11.05,8.95,0,1,1
"K000391",412701,"N00033240","Raja","Krishnamoorthi","IL",8,"D","krishnamoorthi raja",0,0,1973,"M",0.328,0.03,"MW","6",1,2,32.25,0,1,1,0
"K000391",412701,"N00033240","Raja","Krishnamoorthi","IL",8,"D","krishnamoorthi raja",0,0,1973,"M",0.328,0.03,"MW","7",1,3,16.949,1,1,1,1
"B001299",412702,"N00037185","Jim","Banks","IN",3,"R","banks jim",0,0,1979,"M",0.651,0.058,"MW","3",NA,0,NA,NA,0,0,0
"B001299",412702,"N00037185","Jim","Banks","IN",3,"R","banks jim",0,0,1979,"M",0.651,0.058,"MW","4",NA,0,NA,NA,0,0,0
"B001299",412702,"N00037185","Jim","Banks","IN",3,"R","banks jim",0,0,1979,"M",0.651,0.058,"MW","51",0,1,16,0,0,1,0
"B001299",412702,"N00037185","Jim","Banks","IN",3,"R","banks jim",0,0,1979,"M",0.651,0.058,"MW","52",0,1,13.5,0,0,1,0
"B001299",412702,"N00037185","Jim","Banks","IN",3,"R","banks jim",0,0,1979,"M",0.651,0.058,"MW","6",0,2,11,0,1,1,0
"B001299",412702,"N00037185","Jim","Banks","IN",3,"R","banks jim",0,0,1979,"M",0.651,0.058,"MW","7",0,3,6,0,1,1,0
"H001074",412703,"N00038429","Trey","Hollingsworth","IN",9,"R","hollingsworth trey",0,0,1983,"M",0.417,0.243,"MW","3",NA,0,NA,NA,0,0,0
"H001074",412703,"N00038429","Trey","Hollingsworth","IN",9,"R","hollingsworth trey",0,0,1983,"M",0.417,0.243,"MW","4",NA,0,NA,NA,0,0,0
"H001074",412703,"N00038429","Trey","Hollingsworth","IN",9,"R","hollingsworth trey",0,0,1983,"M",0.417,0.243,"MW","51",0,1,18.5,8.5,0,1,1
"H001074",412703,"N00038429","Trey","Hollingsworth","IN",9,"R","hollingsworth trey",0,0,1983,"M",0.417,0.243,"MW","52",0,1,17,8.5,0,1,1
"H001074",412703,"N00038429","Trey","Hollingsworth","IN",9,"R","hollingsworth trey",0,0,1983,"M",0.417,0.243,"MW","6",0,2,11,0,1,1,0
"H001074",412703,"N00038429","Trey","Hollingsworth","IN",9,"R","hollingsworth trey",0,0,1983,"M",0.417,0.243,"MW","7",0,3,12.5,0,1,1,0
"E000298",412735,"N00040712","Ron","Estes","KS",4,"R","estes ron",0,0,1956,"M",0.643,0.058,"MW","3",NA,0,NA,NA,0,0,0
"E000298",412735,"N00040712","Ron","Estes","KS",4,"R","estes ron",0,0,1956,"M",0.643,0.058,"MW","4",NA,0,NA,NA,0,0,0
"E000298",412735,"N00040712","Ron","Estes","KS",4,"R","estes ron",0,0,1956,"M",0.643,0.058,"MW","51",0,1,35.2,5.4,0,1,1
"E000298",412735,"N00040712","Ron","Estes","KS",4,"R","estes ron",0,0,1956,"M",0.643,0.058,"MW","52",0,1,43.65,15.8,0,1,1
"E000298",412735,"N00040712","Ron","Estes","KS",4,"R","estes ron",0,0,1956,"M",0.643,0.058,"MW","6",0,2,63.35,0,1,1,0
"E000298",412735,"N00040712","Ron","Estes","KS",4,"R","estes ron",0,0,1956,"M",0.643,0.058,"MW","7",0,3,47.2,0,1,1,0
"C001108",412676,"N00038260","James","Comer","KY",1,"R","comer james",0,0,1972,"M",0.595,0.039,"SO","3",NA,0,NA,NA,0,0,0
"C001108",412676,"N00038260","James","Comer","KY",1,"R","comer james",0,0,1972,"M",0.595,0.039,"SO","4",NA,1,29.45,0,0,1,0
"C001108",412676,"N00038260","James","Comer","KY",1,"R","comer james",0,0,1972,"M",0.595,0.039,"SO","51",0,2,8.5,2.5,0,1,1
"C001108",412676,"N00038260","James","Comer","KY",1,"R","comer james",0,0,1972,"M",0.595,0.039,"SO","52",0,2,7.5,2.5,0,1,1
"C001108",412676,"N00038260","James","Comer","KY",1,"R","comer james",0,0,1972,"M",0.595,0.039,"SO","6",0,3,15.5,5,1,1,1
"C001108",412676,"N00038260","James","Comer","KY",1,"R","comer james",0,0,1972,"M",0.595,0.039,"SO","7",0,4,9.5,0,1,1,0
"H001077",412705,"N00039953","Clay","Higgins","LA",3,"R","higgins clay",0,0,1961,"M",0.627,0.31,"SO","3",NA,0,NA,NA,0,0,0
"H001077",412705,"N00039953","Clay","Higgins","LA",3,"R","higgins clay",0,0,1961,"M",0.627,0.31,"SO","4",NA,0,NA,NA,0,0,0
"H001077",412705,"N00039953","Clay","Higgins","LA",3,"R","higgins clay",0,0,1961,"M",0.627,0.31,"SO","51",0,1,21.45,0.25,0,1,1
"H001077",412705,"N00039953","Clay","Higgins","LA",3,"R","higgins clay",0,0,1961,"M",0.627,0.31,"SO","52",0,1,25.95,0.25,0,1,1
"H001077",412705,"N00039953","Clay","Higgins","LA",3,"R","higgins clay",0,0,1961,"M",0.627,0.31,"SO","6",0,2,10.1,0,1,1,0
"H001077",412705,"N00039953","Clay","Higgins","LA",3,"R","higgins clay",0,0,1961,"M",0.627,0.31,"SO","7",0,3,10.1,0,1,1,0
"J000299",412706,"N00039106","Mike","Johnson","LA",4,"R","johnson mike",0,0,1972,"M",0.566,0.01,"SO","3",NA,0,NA,NA,0,0,0
"J000299",412706,"N00039106","Mike","Johnson","LA",4,"R","johnson mike",0,0,1972,"M",0.566,0.01,"SO","4",NA,0,NA,NA,0,0,0
"J000299",412706,"N00039106","Mike","Johnson","LA",4,"R","johnson mike",0,0,1972,"M",0.566,0.01,"SO","51",0,1,35.2,0,0,1,0
"J000299",412706,"N00039106","Mike","Johnson","LA",4,"R","johnson mike",0,0,1972,"M",0.566,0.01,"SO","52",0,1,48.1,0,0,1,0
"J000299",412706,"N00039106","Mike","Johnson","LA",4,"R","johnson mike",0,0,1972,"M",0.566,0.01,"SO","6",0,2,27.95,0,1,1,0
"J000299",412706,"N00039106","Mike","Johnson","LA",4,"R","johnson mike",0,0,1972,"M",0.566,0.01,"SO","7",NA,3,17.7,0,1,1,0
"B001304",412707,"N00036999","Anthony","Brown","MD",4,"D","brown anthony",0,0,1961,"M",0.344,0.063,"SO","3",NA,0,NA,NA,0,0,0
"B001304",412707,"N00036999","Anthony","Brown","MD",4,"D","brown anthony",0,0,1961,"M",0.344,0.063,"SO","4",NA,0,NA,NA,0,0,0
"B001304",412707,"N00036999","Anthony","Brown","MD",4,"D","brown anthony",0,0,1961,"M",0.344,0.063,"SO","51",1,1,1,5,0,1,1
"B001304",412707,"N00036999","Anthony","Brown","MD",4,"D","brown anthony",0,0,1961,"M",0.344,0.063,"SO","52",1,1,11,5,0,1,1
"B001304",412707,"N00036999","Anthony","Brown","MD",4,"D","brown anthony",0,0,1961,"M",0.344,0.063,"SO","6",1,2,16.75,0.25,1,1,1
"B001304",412707,"N00036999","Anthony","Brown","MD",4,"D","brown anthony",0,0,1961,"M",0.344,0.063,"SO","7",1,3,8,0,1,1,0
"R000606",412708,"N00037036","Jamie","Raskin","MD",8,"D","raskin jamie",0,0,1962,"M",0.521,0.245,"SO","3",NA,0,NA,NA,0,0,0
"R000606",412708,"N00037036","Jamie","Raskin","MD",8,"D","raskin jamie",0,0,1962,"M",0.521,0.245,"SO","4",NA,0,NA,NA,0,0,0
"R000606",412708,"N00037036","Jamie","Raskin","MD",8,"D","raskin jamie",0,0,1962,"M",0.521,0.245,"SO","51",1,1,0,0,0,0,0
"R000606",412708,"N00037036","Jamie","Raskin","MD",8,"D","raskin jamie",0,0,1962,"M",0.521,0.245,"SO","52",1,1,1,0,0,1,0
"R000606",412708,"N00037036","Jamie","Raskin","MD",8,"D","raskin jamie",0,0,1962,"M",0.521,0.245,"SO","6",1,2,0,0,1,0,0
"R000606",412708,"N00037036","Jamie","Raskin","MD",8,"D","raskin jamie",0,0,1962,"M",0.521,0.245,"SO","7",1,3,1,0,1,1,0
"B001301",412709,"N00039533","Jack","Bergman","MI",1,"R","bergman jack",0,0,1947,"M",0.436,0.079,"MW","3",NA,0,NA,NA,0,0,0
"B001301",412709,"N00039533","Jack","Bergman","MI",1,"R","bergman jack",0,0,1947,"M",0.436,0.079,"MW","4",NA,0,NA,NA,0,0,0
"B001301",412709,"N00039533","Jack","Bergman","MI",1,"R","bergman jack",0,0,1947,"M",0.436,0.079,"MW","51",0,1,29.75,0,0,1,0
"B001301",412709,"N00039533","Jack","Bergman","MI",1,"R","bergman jack",0,0,1947,"M",0.436,0.079,"MW","52",0,1,31.75,0,0,1,0
