"corresponding_vote","last_name","first_name","state","opensecrets_id","bioguide_id","district","Industry_Type","total"
"3","Lujan Grisham","Michelle","NM","N00029400","L000580",1,"+",0
"3","Lynch","Stephen","MA","N00013855","L000562",8,"-",3700
"3","Lynch","Stephen","MA","N00013855","L000562",8,"+",250
"3","Maffei","Daniel","NY","N00027891","M001171",24,"-",4250
"3","Maffei","Daniel","NY","N00027891","M001171",24,"+",0
"3","Maloney","Sean","NY","N00034277","M001185",18,"-",2700
"3","Maloney","Sean","NY","N00034277","M001185",18,"+",0
"3","Marchant","Kenny","TX","N00026710","M001158",24,"-",48715
"3","Marchant","Kenny","TX","N00026710","M001158",24,"+",0
"3","Marino","Tom","PA","N00031777","M001179",12,"-",9750
"3","Marino","Tom","PA","N00031777","M001179",12,"+",0
"3","Massie","Thomas","KY","N00034041","M001184",4,"-",8600
"3","Massie","Thomas","KY","N00034041","M001184",4,"+",0
"3","Matheson","Jim","UT","N00009753","M001142",4,"-",60000
"3","Matheson","Jim","UT","N00009753","M001142",4,"+",0
"3","Matsui","Doris","CA","N00027459","M001163",7,"-",27249
"3","Matsui","Doris","CA","N00027459","M001163",7,"+",3850
"3","McCarthy","Carolyn","NY","N00001148","M000309",4,"-",3500
"3","McCarthy","Carolyn","NY","N00001148","M000309",4,"+",0
"3","McCarthy","Kevin","CA","N00028152","M001165",20,"-",172660
"3","McCarthy","Kevin","CA","N00028152","M001165",20,"+",3500
"3","McCaul","Michael","TX","N00026460","M001157",10,"-",50350
"3","McCaul","Michael","TX","N00026460","M001157",10,"+",0
"3","McClintock","Tom","CA","N00006863","M001177",5,"-",11450
"3","McClintock","Tom","CA","N00006863","M001177",5,"+",0
"3","McCollum","Betty","MN","N00012942","M001143",4,"-",1000
"3","McCollum","Betty","MN","N00012942","M001143",4,"+",0
"3","McDermott","Jim","WA","N00009829","M000404",7,"-",1250
"3","McDermott","Jim","WA","N00009829","M000404",7,"+",0
"3","McGovern","James","MA","N00000179","M000312",2,"-",5000
"3","McGovern","James","MA","N00000179","M000312",2,"+",5200
"3","McHenry","Patrick","NC","N00026627","M001156",10,"-",6000
"3","McHenry","Patrick","NC","N00026627","M001156",10,"+",0
"3","McIntyre","Mike","NC","N00002356","M000485",7,"-",25000
"3","McIntyre","Mike","NC","N00002356","M000485",7,"+",0
"3","McKeon","Howard","CA","N00006882","M000508",25,"-",16250
"3","McKeon","Howard","CA","N00006882","M000508",25,"+",0
"3","McKinley","David","WV","N00031681","M001180",1,"-",109600
"3","McKinley","David","WV","N00031681","M001180",1,"+",0
"3","McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"-",46710
"3","McMorris Rodgers","Cathy","WA","N00026314","M001159",5,"+",1750
"3","McNerney","Jerry","CA","N00026926","M001166",9,"-",20049
"3","McNerney","Jerry","CA","N00026926","M001166",9,"+",7500
"3","Meadows","Mark","NC","N00033631","M001187",11,"-",2500
"3","Meadows","Mark","NC","N00033631","M001187",11,"+",0
"3","Meehan","Patrick","PA","N00031134","M001181",7,"-",19000
"3","Meehan","Patrick","PA","N00031134","M001181",7,"+",5400
"3","Meeks","Gregory","NY","N00001171","M001137",5,"-",8500
"3","Meeks","Gregory","NY","N00001171","M001137",5,"+",0
"3","Meng","Grace","NY","N00034547","M001188",6,"-",500
"3","Meng","Grace","NY","N00034547","M001188",6,"+",500
"3","Messer","Luke","IN","N00012546","M001189",6,"-",11100
"3","Messer","Luke","IN","N00012546","M001189",6,"+",0
"3","Mica","John","FL","N00002793","M000689",7,"-",23500
"3","Mica","John","FL","N00002793","M000689",7,"+",0
"3","Michaud","Michael","ME","N00024770","M001149",2,"-",2000
"3","Michaud","Michael","ME","N00024770","M001149",2,"+",0
"3","Miller","Candice","MI","N00009795","M001150",10,"-",16000
"3","Miller","Candice","MI","N00009795","M001150",10,"+",0
"3","Miller","Gary","CA","N00006954","M001139",31,"-",11000
"3","Miller","Gary","CA","N00006954","M001139",31,"+",0
"3","Miller","George","CA","N00007390","M000725",11,"-",1350
"3","Miller","George","CA","N00007390","M000725",11,"+",0
"3","Miller","Jeff","FL","N00013846","M001144",1,"-",9000
"3","Miller","Jeff","FL","N00013846","M001144",1,"+",0
"3","Moore","Gwen","WI","N00026914","M001160",4,"-",1000
"3","Moore","Gwen","WI","N00026914","M001160",4,"+",0
"3","Moran","James","VA","N00002083","M000933",8,"-",10500
"3","Moran","James","VA","N00002083","M000933",8,"+",0
"3","Mulvaney","Mick","SC","N00031412","M001182",5,"-",15500
"3","Mulvaney","Mick","SC","N00031412","M001182",5,"+",0
"3","Murphy","Patrick","FL","N00033091","M001191",18,"-",12400
"3","Murphy","Patrick","FL","N00033091","M001191",18,"+",0
"3","Murphy","Tim","PA","N00024992","M001151",18,"-",74250
"3","Murphy","Tim","PA","N00024992","M001151",18,"+",0
"3","Nadler","Jerrold","NY","N00000939","N000002",12,"-",250
"3","Nadler","Jerrold","NY","N00000939","N000002",12,"+",0
"3","Napolitano","Grace","CA","N00006789","N000179",31,"-",2000
"3","Napolitano","Grace","CA","N00006789","N000179",31,"+",1500
"3","Neal","Richard","MA","N00000153","N000015",1,"-",9000
"3","Neal","Richard","MA","N00000153","N000015",1,"+",1000
"3","Negrete McLeod","Gloria","CA","N00033509","N000187",35,"-",4500
"3","Negrete McLeod","Gloria","CA","N00033509","N000187",35,"+",0
"3","Neugebauer","Randy","TX","N00026043","N000182",19,"-",21500
"3","Neugebauer","Randy","TX","N00026043","N000182",19,"+",0
"3","Noem","Kristi","SD","N00032022","N000184",0,"-",48650
"3","Noem","Kristi","SD","N00032022","N000184",0,"+",6700
"3","Nolan","Richard","MN","N00021207","N000127",8,"-",9750
"3","Nolan","Richard","MN","N00021207","N000127",8,"+",0
"3","Nugent","Richard","FL","N00032441","N000185",11,"-",13750
"3","Nugent","Richard","FL","N00032441","N000185",11,"+",0
"3","Nunes","Devin","CA","N00007248","N000181",22,"-",43500
"3","Nunes","Devin","CA","N00007248","N000181",22,"+",1000
"3","Nunnelee","Alan","MS","N00031006","N000186",1,"-",58300
"3","Nunnelee","Alan","MS","N00031006","N000186",1,"+",0
"3","Olson","Pete","TX","N00029285","O000168",22,"-",124200
"3","Olson","Pete","TX","N00029285","O000168",22,"+",0
"3","Owens","William","NY","N00031011","O000169",21,"-",3900
"3","Owens","William","NY","N00031011","O000169",21,"+",3500
"3","O’Rourke","Beto","TX","N00033540","O000170",16,"-",15500
"3","O’Rourke","Beto","TX","N00033540","O000170",16,"+",0
"3","Palazzo","Steven","MS","N00031958","P000601",4,"-",32000
"3","Palazzo","Steven","MS","N00031958","P000601",4,"+",0
"3","Pallone","Frank","NJ","N00000781","P000034",6,"-",26088
"3","Pallone","Frank","NJ","N00000781","P000034",6,"+",2500
"3","Pascrell","Bill","NJ","N00000751","P000096",9,"-",10000
"3","Pascrell","Bill","NJ","N00000751","P000096",9,"+",0
"3","Pastor","Ed","AZ","N00006397","P000099",7,"-",12500
"3","Pastor","Ed","AZ","N00006397","P000099",7,"+",0
"3","Paulsen","Erik","MN","N00029391","P000594",3,"-",22800
"3","Paulsen","Erik","MN","N00029391","P000594",3,"+",0
"3","Payne","Donald","NJ","N00034639","P000604",10,"-",8850
"3","Payne","Donald","NJ","N00034639","P000604",10,"+",0
"3","Pearce","Stevan","NM","N00012672","P000588",2,"-",92500
"3","Pearce","Stevan","NM","N00012672","P000588",2,"+",0
"3","Pelosi","Nancy","CA","N00007360","P000197",11,"-",1000
"3","Pelosi","Nancy","CA","N00007360","P000197",11,"+",0
"3","Perlmutter","Ed","CO","N00027510","P000593",7,"-",14700
"3","Perlmutter","Ed","CO","N00027510","P000593",7,"+",2500
"3","Perry","Scott","PA","N00034120","P000605",10,"-",9500
"3","Perry","Scott","PA","N00034120","P000605",10,"+",0
"3","Peters","Scott","CA","N00033591","P000608",50,"-",15700
"3","Peters","Scott","CA","N00033591","P000608",50,"+",0
"3","Peterson","Collin","MN","N00004558","P000258",7,"-",7000
"3","Peterson","Collin","MN","N00004558","P000258",7,"+",0
"3","Petri","Thomas","WI","N00004426","P000265",6,"-",1500
"3","Petri","Thomas","WI","N00004426","P000265",6,"+",0
"3","Pingree","Chellie","ME","N00013817","P000597",1,"-",250
"3","Pingree","Chellie","ME","N00013817","P000597",1,"+",0
"3","Pittenger","Robert","NC","N00034416","P000606",9,"-",27000
"3","Pittenger","Robert","NC","N00034416","P000606",9,"+",1000
"3","Pitts","Joseph","PA","N00001633","P000373",16,"-",34000
"3","Pitts","Joseph","PA","N00001633","P000373",16,"+",0
"3","Pocan","Mark","WI","N00033549","P000607",2,"-",12600
"3","Pocan","Mark","WI","N00033549","P000607",2,"+",500
"3","Poe","Ted","TX","N00026457","P000592",2,"-",44250
"3","Poe","Ted","TX","N00026457","P000592",2,"+",0
"3","Pompeo","Mike","KS","N00030744","P000602",4,"-",212050
"3","Pompeo","Mike","KS","N00030744","P000602",4,"+",12400
"3","Posey","Bill","FL","N00029662","P000599",8,"-",2000
"3","Posey","Bill","FL","N00029662","P000599",8,"+",0
"3","Price","David","NC","N00002260","P000523",4,"-",1000
"3","Price","David","NC","N00002260","P000523",4,"+",0
"3","Price","Tom","GA","N00026160","P000591",6,"-",23500
"3","Price","Tom","GA","N00026160","P000591",6,"+",0
"3","Quigley","Mike","IL","N00030581","Q000023",5,"-",2000
"3","Quigley","Mike","IL","N00030581","Q000023",5,"+",0
"3","Radel","Trey","FL","N00034017","R000596",19,"-",22300
"3","Radel","Trey","FL","N00034017","R000596",19,"+",3200
"3","Rahall","Nick","WV","N00002198","R000011",3,"-",30000
"3","Rahall","Nick","WV","N00002198","R000011",3,"+",0
"3","Rangel","Charles","NY","N00000964","R000053",13,"-",3000
"3","Rangel","Charles","NY","N00000964","R000053",13,"+",0
"3","Reed","Tom","NY","N00030949","R000585",23,"-",85750
"3","Reed","Tom","NY","N00030949","R000585",23,"+",4250
"3","Reichert","David","WA","N00026885","R000578",8,"-",5750
"3","Reichert","David","WA","N00026885","R000578",8,"+",1000
"3","Renacci","James","OH","N00031127","R000586",16,"-",29750
"3","Renacci","James","OH","N00031127","R000586",16,"+",300
"3","Ribble","Reid","WI","N00030968","R000587",8,"-",20800
"3","Ribble","Reid","WI","N00030968","R000587",8,"+",0
"3","Rice","Tom","SC","N00033832","R000597",7,"-",11500
"3","Rice","Tom","SC","N00033832","R000597",7,"+",0
"3","Richmond","Cedric","LA","N00030184","R000588",2,"-",19100
"3","Richmond","Cedric","LA","N00030184","R000588",2,"+",0
"3","Rigell","Edward","VA","N00030962","R000589",2,"-",11500
"3","Rigell","Edward","VA","N00030962","R000589",2,"+",0
"3","Roby","Martha","AL","N00030768","R000591",2,"-",15000
"3","Roby","Martha","AL","N00030768","R000591",2,"+",0
"3","Roe","David","TN","N00028463","R000582",1,"-",4500
"3","Roe","David","TN","N00028463","R000582",1,"+",0
"3","Rogers","Harold","KY","N00003473","R000395",5,"-",44800
"3","Rogers","Harold","KY","N00003473","R000395",5,"+",0
"3","Rogers","Mike","AL","N00024759","R000575",3,"-",17500
"3","Rogers","Mike","AL","N00024759","R000575",3,"+",0
"3","Rogers","Mike","MI","N00009668","R000572",8,"-",50700
"3","Rogers","Mike","MI","N00009668","R000572",8,"+",0
"3","Rohrabacher","Dana","CA","N00007151","R000409",48,"-",8200
"3","Rohrabacher","Dana","CA","N00007151","R000409",48,"+",1000
"3","Rokita","Todd","IN","N00031741","R000592",4,"-",15100
"3","Rokita","Todd","IN","N00031741","R000592",4,"+",500
"3","Rooney","Thomas","FL","N00029018","R000583",17,"-",5500
"3","Rooney","Thomas","FL","N00029018","R000583",17,"+",0
"3","Roskam","Peter","IL","N00004719","R000580",6,"-",43300
"3","Roskam","Peter","IL","N00004719","R000580",6,"+",0
"3","Ross","Dennis","FL","N00030645","R000593",15,"-",8500
"3","Ross","Dennis","FL","N00030645","R000593",15,"+",0
"3","Rothfus","Keith","PA","N00031253","R000598",12,"-",81850
"3","Rothfus","Keith","PA","N00031253","R000598",12,"+",0
"3","Roybal-Allard","Lucille","CA","N00006671","R000486",40,"-",5300
"3","Roybal-Allard","Lucille","CA","N00006671","R000486",40,"+",0
"3","Royce","Edward","CA","N00008264","R000487",39,"-",17500
"3","Royce","Edward","CA","N00008264","R000487",39,"+",0
"3","Ruiz","Raul","CA","N00033510","R000599",25,"-",1500
"3","Ruiz","Raul","CA","N00033510","R000599",25,"+",0
"3","Runyan","Jon","NJ","N00031988","R000594",3,"-",9500
"3","Runyan","Jon","NJ","N00031988","R000594",3,"+",2000
"3","Ruppersberger","C.","MD","N00025482","R000576",2,"-",13750
"3","Ruppersberger","C.","MD","N00025482","R000576",2,"+",0
"3","Rush","Bobby","IL","N00004887","R000515",1,"-",23000
"3","Rush","Bobby","IL","N00004887","R000515",1,"+",0
"3","Ryan","Paul","WI","N00004357","R000570",1,"-",65800
"3","Ryan","Paul","WI","N00004357","R000570",1,"+",0
"3","Ryan","Tim","OH","N00025280","R000577",13,"-",27000
"3","Ryan","Tim","OH","N00025280","R000577",13,"+",0
"3","Salmon","Matt","AZ","N00006446","S000018",5,"-",21000
"3","Salmon","Matt","AZ","N00006446","S000018",5,"+",750
"3","Sanchez","Loretta","CA","N00008274","S000030",46,"-",8900
"3","Sanchez","Loretta","CA","N00008274","S000030",46,"+",0
"3","Sanford","Marshall","SC","N00002424","S000051",1,"-",12600
"3","Sanford","Marshall","SC","N00002424","S000051",1,"+",0
"3","Scalise","Steve","LA","N00009660","S001176",1,"-",91500
"3","Scalise","Steve","LA","N00009660","S001176",1,"+",0
"3","Schakowsky","Janice","IL","N00004724","S001145",9,"-",0
"3","Schakowsky","Janice","IL","N00004724","S001145",9,"+",3600
"3","Schneider","Bradley","IL","N00033101","S001190",10,"-",5500
"3","Schneider","Bradley","IL","N00033101","S001190",10,"+",0
"3","Schock","Aaron","IL","N00029273","S001179",18,"-",23100
"3","Schock","Aaron","IL","N00029273","S001179",18,"+",1500
"3","Schrader","Kurt","OR","N00030071","S001180",5,"-",5000
"3","Schrader","Kurt","OR","N00030071","S001180",5,"+",1050
"3","Schwartz","Allyson","PA","N00001579","S001162",13,"-",1000
"3","Schwartz","Allyson","PA","N00001579","S001162",13,"+",0
"3","Schweikert","David","AZ","N00006460","S001183",1,"-",8750
"3","Schweikert","David","AZ","N00006460","S001183",1,"+",0
"3","Scott","Austin","GA","N00032457","S001189",8,"-",8500
"3","Scott","Austin","GA","N00032457","S001189",8,"+",0
"3","Scott","David","GA","N00024871","S001157",13,"-",2500
"3","Scott","David","GA","N00024871","S001157",13,"+",0
"3","Scott","Robert","VA","N00002147","S000185",3,"-",5000
"3","Scott","Robert","VA","N00002147","S000185",3,"+",0
"3","Sensenbrenner","F.","WI","N00004291","S000244",5,"-",2000
"3","Sensenbrenner","F.","WI","N00004291","S000244",5,"+",0
"3","Sessions","Pete","TX","N00005681","S000250",17,"-",61950
"3","Sessions","Pete","TX","N00005681","S000250",17,"+",500
"3","Sewell","Terri","AL","N00030622","S001185",7,"-",16000
"3","Sewell","Terri","AL","N00030622","S001185",7,"+",0
"3","Shea-Porter","Carol","NH","N00028091","S001170",1,"-",500
"3","Shea-Porter","Carol","NH","N00028091","S001170",1,"+",0
"3","Shimkus","John","IL","N00004961","S000364",15,"-",106500
"3","Shimkus","John","IL","N00004961","S000364",15,"+",6000
"3","Shuster","Bill","PA","N00013770","S001154",9,"-",106850
"3","Shuster","Bill","PA","N00013770","S001154",9,"+",1000
"3","Simpson","Michael","ID","N00006263","S001148",2,"-",103694
"3","Simpson","Michael","ID","N00006263","S001148",2,"+",1000
"3","Sires","Albio","NJ","N00027523","S001165",8,"-",1000
"3","Sires","Albio","NJ","N00027523","S001165",8,"+",0
"3","Slaughter","Louise","NY","N00001311","S000480",25,"-",4500
"3","Slaughter","Louise","NY","N00001311","S000480",25,"+",2500
"3","Smith","Adam","WA","N00007833","S000510",9,"-",6325
"3","Smith","Adam","WA","N00007833","S000510",9,"+",0
"3","Smith","Adrian","NE","N00027623","S001172",3,"-",9000
"3","Smith","Adrian","NE","N00027623","S001172",3,"+",1500
"3","Smith","Christopher","NJ","N00009816","S000522",4,"-",1500
"3","Smith","Christopher","NJ","N00009816","S000522",4,"+",0
"3","Smith","Jason","MO","N00035282","S001195",8,"-",35465
"3","Smith","Jason","MO","N00035282","S001195",8,"+",0
"3","Smith","Lamar","TX","N00001811","S000583",21,"-",50550
"3","Smith","Lamar","TX","N00001811","S000583",21,"+",0
"3","Southerland","Steve","FL","N00031204","S001186",2,"-",27950
"3","Southerland","Steve","FL","N00031204","S001186",2,"+",1000
"3","Speier","Jackie","CA","N00029649","S001175",14,"-",250
"3","Speier","Jackie","CA","N00029649","S001175",14,"+",0
"3","Stewart","Chris","UT","N00033932","S001192",2,"-",18250
"3","Stewart","Chris","UT","N00033932","S001192",2,"+",0
"3","Stivers","Steve","OH","N00029574","S001187",15,"-",46700
"3","Stivers","Steve","OH","N00029574","S001187",15,"+",0
"3","Stockman","Steve","TX","N00005918","S000937",36,"-",18350
"3","Stockman","Steve","TX","N00005918","S000937",36,"+",0
"3","Stutzman","Marlin","IN","N00030891","S001188",3,"-",12850
"3","Stutzman","Marlin","IN","N00030891","S001188",3,"+",17600
"3","Swalwell","Eric","CA","N00033508","S001193",14,"-",16100
"3","Swalwell","Eric","CA","N00033508","S001193",14,"+",4350
"3","Sánchez","Linda","CA","N00024870","S001156",38,"-",5500
"3","Sánchez","Linda","CA","N00024870","S001156",38,"+",500
"3","Terry","Lee","NE","N00005321","T000459",2,"-",72850
"3","Terry","Lee","NE","N00005321","T000459",2,"+",14500
"3","Thompson","Bennie","MS","N00003288","T000193",2,"-",11500
"3","Thompson","Bennie","MS","N00003288","T000193",2,"+",0
"3","Thompson","Glenn","PA","N00029736","T000467",15,"-",34630
"3","Thompson","Glenn","PA","N00029736","T000467",15,"+",0
"3","Thompson","Mike","CA","N00007419","T000460",4,"-",27385
"3","Thompson","Mike","CA","N00007419","T000460",4,"+",1500
"3","Thornberry","Mac","TX","N00006052","T000238",13,"-",36875
"3","Thornberry","Mac","TX","N00006052","T000238",13,"+",1250
"3","Tiberi","Patrick","OH","N00009699","T000462",12,"-",53150
"3","Tiberi","Patrick","OH","N00009699","T000462",12,"+",0
"3","Tierney","John","MA","N00000226","T000266",6,"-",1000
"3","Tierney","John","MA","N00000226","T000266",6,"+",2600
"3","Tipton","Scott","CO","N00027509","T000470",3,"-",68000
"3","Tipton","Scott","CO","N00027509","T000470",3,"+",0
"3","Titus","Dina","NV","N00030191","T000468",1,"-",4750
"3","Titus","Dina","NV","N00030191","T000468",1,"+",1000
"3","Tonko","Paul","NY","N00030196","T000469",20,"-",20500
"3","Tonko","Paul","NY","N00030196","T000469",20,"+",4550
"3","Turner","Michael","OH","N00025175","T000463",10,"-",7500
"3","Turner","Michael","OH","N00025175","T000463",10,"+",0
"3","Upton","Fred","MI","N00004133","U000031",6,"-",135350
"3","Upton","Fred","MI","N00004133","U000031",6,"+",1000
"3","Valadao","David","CA","N00033367","V000129",22,"-",33200
"3","Valadao","David","CA","N00033367","V000129",22,"+",0
"3","Vargas","Juan","CA","N00007021","V000130",52,"-",7600
"3","Vargas","Juan","CA","N00007021","V000130",52,"+",0
"3","Veasey","Marc","TX","N00033839","V000131",33,"-",14300
"3","Veasey","Marc","TX","N00033839","V000131",33,"+",0
"3","Vela","Filemon","TX","N00034349","V000132",34,"-",7500
"3","Vela","Filemon","TX","N00034349","V000132",34,"+",1000
"3","Velázquez","Nydia","NY","N00001102","V000081",7,"-",2000
"3","Velázquez","Nydia","NY","N00001102","V000081",7,"+",0
"3","Visclosky","Peter","IN","N00003813","V000108",1,"-",8500
"3","Visclosky","Peter","IN","N00003813","V000108",1,"+",500
"3","Wagner","Ann","MO","N00033106","W000812",2,"-",51850
"3","Wagner","Ann","MO","N00033106","W000812",2,"+",0
"3","Walberg","Tim","MI","N00026368","W000798",5,"-",26050
"3","Walberg","Tim","MI","N00026368","W000798",5,"+",0
"3","Walden","Greg","OR","N00007690","W000791",2,"-",43250
"3","Walden","Greg","OR","N00007690","W000791",2,"+",2000
"3","Walorski","Jackie","IN","N00031226","W000813",2,"-",19100
"3","Walorski","Jackie","IN","N00031226","W000813",2,"+",4600
"3","Walz","Timothy","MN","N00027467","W000799",1,"-",9500
"3","Walz","Timothy","MN","N00027467","W000799",1,"+",2000
